;Unnamed: 0;Area_Plantio;Perc_Falha;Perc_Infest_Inv;Ciclo;CD_CLAS_DECL;QT_IDMIN_PLA;QT_IDMAX_PLA;CD_SIST_PLAN;Variedade;Estagio;Data_Plantio;Ambiente;Ph;Mo;P;K;Ca;Mg;H_al;Al;S;Na;Sb;Ctc;V;VM;CORR_T;FERT_KG;FERT_L;FUNG_L;HERB_KG;HERB_L;INSET_KG;INSET_L;RESI_M3;RESI_T;Temp_Med;Temp_max;Temp_min;UR_med;UR_max;Ur_min;Vel_vento_ms;Rad_Solar_MJm2;Chuva;EPT_mm;dia;mes;ano
1135;1135;19.87;0.1383;0.0;Inverno;1;12;15;6;CV7870;Descanso;20/04/2017;A;6.05;18.5;52.5;2.13;38.265;12.34;16.0;0.245;0.0;0.0;52.735;69.0;75.5;6.65;0.0;0.96;0.0;0.0;1.02;0.99;1.46;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1136;1136;7.75;0.1835;0.0;Inverno;1;12;15;6;CV7870;Descanso;20/04/2017;A;6.05;18.5;52.5;2.13;38.265;12.34;16.0;0.245;0.0;0.0;52.735;69.0;75.5;6.47;0.0;0.96;0.0;0.0;1.02;0.99;1.46;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1137;1137;12.82;0.0446;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;05/04/2017;mC;5.75;15.0;33.5;1.355;25.875;11.995;17.5;0.51;0.0;0.0;39.225;56.5;69.0;;1.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1138;1138;14.9;0.0533;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;13/04/2017;mC;4.7;20.0;13.0;1.44;10.705;4.39;38.5;5.735;0.0;0.0;16.535;55.0;30.0;;0.97;1.0;0.0;0.0;1.01;1.0;0.91;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1139;1139;16.13;0.092;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;11/04/2017;mC;6.1;13.0;12.0;0.675;24.58;13.41;15.5;0.45;0.0;0.0;38.665;54.0;71.0;;0.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1140;1140;0.98;0.1648;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;12/04/2017;mC;5.75;15.0;33.5;1.355;25.875;11.995;17.5;0.51;0.0;0.0;39.225;56.5;69.0;;0.97;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1141;1141;6.11;0.0169;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;04/04/2017;mC;6.1;13.0;12.0;0.675;24.58;13.41;15.5;0.45;0.0;0.0;38.665;54.0;71.0;;0.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1142;1142;20.83;0.044000000000000004;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;04/04/2017;mC;5.75;15.0;33.5;1.355;25.875;11.995;17.5;0.51;0.0;0.0;39.225;56.5;69.0;;0.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1143;1143;1.9;0.0818;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;05/04/2017;mC;4.7;20.0;13.0;1.44;10.705;4.39;38.5;5.735;0.0;0.0;16.535;55.0;30.0;;1.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1144;1144;8.76;0.0619;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;13/04/2017;mC;4.7;20.0;13.0;1.44;10.705;4.39;38.5;5.735;0.0;0.0;16.535;55.0;30.0;;0.0;1.0;0.0;0.0;1.01;1.0;0.9;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1145;1145;13.58;0.0564;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;13/04/2017;mC;4.7;20.0;13.0;1.44;10.705;4.39;38.5;5.735;0.0;0.0;16.535;55.0;30.0;;0.97;1.0;0.0;0.0;1.01;1.0;0.91;1.03;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1146;1146;24.98;0.0207;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;01/04/2017;mC;5.6;21.0;40.5;1.915;29.205;17.88;16.5;0.175;0.0;0.0;49.0;65.5;74.0;;1.0;1.0;0.0;0.9;1.02;1.03;1.0;1.02;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1147;1147;12.22;0.044000000000000004;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;01/04/2017;mC;5.15;16.0;29.5;0.54;16.825;11.45;28.0;3.84;0.0;0.0;28.815;57.0;44.5;;1.0;1.0;0.0;0.9;1.02;1.03;1.0;1.02;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1148;1148;6.45;0.0413;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;03/04/2017;mC;;;;;;;;;;;;;;;1.0;1.0;0.0;0.9;1.02;1.03;1.0;1.02;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1149;1149;10.88;0.0283;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;03/04/2017;mC;4.6;18.5;7.0;1.3;10.475;5.945;18.0;1.395;0.0;0.0;17.72;35.5;48.0;;1.0;1.0;0.0;0.0;1.02;1.03;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1150;1150;16.11;0.0243;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;04/04/2017;mC;4.95;19.5;16.5;1.48;17.375;7.06;19.5;0.4;0.0;0.0;25.915;45.5;56.5;;0.0;1.0;0.0;0.0;1.02;1.03;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1151;1151;21.35;0.013999999999999999;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;03/04/2017;mC;5.9;20.0;5.5;0.675;30.39;13.29;15.5;0.23;0.0;0.0;44.355;60.0;72.5;;1.0;1.0;0.0;0.0;1.02;1.03;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1152;1152;15.11;0.0085;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;06/04/2017;mC;5.3;21.5;30.0;1.385;21.08;8.225;23.5;0.35;0.0;0.0;30.69;54.0;56.0;;1.0;1.0;0.0;0.0;1.02;1.03;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1153;1153;24.71;0.0154;0.0;Inverno;1;12;15;6;SP80-3280;Descanso;05/04/2017;mC;5.3;21.5;30.0;1.385;21.08;8.225;23.5;0.35;0.0;0.0;30.69;54.0;56.0;;1.0;1.0;0.0;0.0;1.02;1.03;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1154;1154;35.54;0.0233;0.0;Inverno;1;12;15;6;RB855156;Descanso;09/05/2017;D;5.65;20.5;36.5;1.145;27.24;9.525;14.0;0.135;0.0;0.0;37.91;52.0;72.5;6.35;0.0;1.0;0.0;1.01;1.05;1.01;1.0;0.98;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1155;1155;30.0;0.0207;0.0;Inverno;1;12;15;6;RB855156;Descanso;09/05/2017;D;5.6;18.0;40.0;0.885;24.645;8.63;13.5;0.07;0.0;0.0;34.16;47.5;71.0;6.65;0.0;1.0;0.0;1.01;1.05;1.01;1.0;0.98;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1156;1156;12.87;0.0059;0.0;Inverno;1;12;15;6;RB855156;Descanso;05/05/2017;D;6.05;13.5;47.5;0.74;30.185;11.455;11.0;0.025;0.0;0.0;42.38;53.5;79.0;6.76;0.0;1.0;0.0;1.02;1.05;1.01;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1157;1157;43.09;0.0095;0.0;Inverno;1;12;15;6;RB855156;Descanso;05/05/2017;D;6.25;17.5;56.0;0.66;31.785;11.555;11.0;0.065;0.0;0.0;44.0;55.0;79.5;6.58;0.0;1.0;0.0;1.02;1.05;1.01;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1158;1158;33.34;0.0104;0.0;Inverno;1;12;15;6;RB855156;Descanso;04/05/2017;D;5.95;14.0;39.0;1.18;29.335;10.61;15.0;0.165;0.0;0.0;41.125;56.0;73.0;;0.0;1.0;0.0;1.02;1.05;1.01;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1159;1159;35.9;0.0127;0.0;Inverno;1;12;15;6;RB855156;Descanso;04/05/2017;D;6.1;12.5;26.0;0.89;26.14;10.13;15.0;0.11;0.0;0.0;37.16;52.0;71.0;;0.0;1.0;0.0;1.02;1.05;1.01;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1160;1160;4.06;0.0126;0.0;Inverno;1;12;15;6;RB855156;Descanso;04/05/2017;D;6.1;12.5;26.0;0.89;26.14;10.13;15.0;0.11;0.0;0.0;37.16;52.0;71.0;;0.0;1.0;0.0;1.02;1.05;1.01;1.02;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1161;1161;20.55;0.0276;0.0;Inverno;1;12;15;6;RB855156;Descanso;10/05/2017;G;5.75;11.5;6.0;0.165;16.71;5.23;7.0;0.285;0.0;0.0;22.105;29.5;74.5;6.41;0.0;0.0;0.0;1.0;1.03;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1162;1162;3.42;0.0187;0.0;Inverno;1;12;15;6;RB855156;Descanso;10/05/2017;D;4.65;10.0;4.0;0.415;5.87;2.69;18.5;2.545;0.0;0.0;8.975;27.5;32.0;6.05;1.0;0.0;0.0;1.0;1.02;1.01;1.0;0.97;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1163;1163;5.36;0.0133;0.1029;Inverno;1;12;15;6;RB855156;Descanso;10/05/2017;D;;;;;;;;;;;;;;;0.0;0.0;0.0;1.0;1.02;1.01;1.0;0.97;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1164;1164;7.49;0.0159;0.0069;Inverno;1;12;15;6;RB855156;Descanso;10/05/2017;D;;;;;;;;;;;;;;;0.0;0.0;0.0;1.0;1.02;1.0;1.0;0.97;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1165;1165;4.42;0.0143;0.0;Inverno;1;12;15;6;RB855156;Descanso;10/05/2017;D;;;;;;;;;;;;;;;0.0;0.0;0.0;1.0;1.02;1.01;1.0;0.97;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1166;1166;23.46;0.0932;0.0075;Inverno;1;12;15;6;RB867515;Descanso;24/05/2017;E;5.5;6.5;6.5;0.23;9.91;3.625;10.5;0.395;0.0;0.0;13.765;24.5;54.5;6.77;1.0;1.0;0.0;0.96;0.97;1.01;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1167;1167;14.17;0.038;0.0121;Inverno;1;12;15;6;RB867515;Descanso;17/05/2017;E;5.2;9.5;13.5;0.475;9.225;4.26;18.0;0.26;0.0;0.0;13.96;32.0;43.0;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1168;1168;0.88;0.0221;0.0112;Inverno;1;12;15;6;RB867515;Descanso;16/05/2017;E;5.2;9.5;13.5;0.475;9.225;4.26;18.0;0.26;0.0;0.0;13.96;32.0;43.0;;0.0;1.0;0.0;0.96;0.97;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1169;1169;13.56;0.0272;0.0991;Inverno;1;12;15;6;RB867515;Descanso;17/05/2017;E;5.2;9.5;13.5;0.475;9.225;4.26;18.0;0.26;0.0;0.0;13.96;32.0;43.0;;0.0;1.0;0.0;0.96;0.97;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1170;1170;2.37;0.0217;0.1171;Inverno;1;12;15;6;RB867515;Descanso;16/05/2017;E;5.2;9.5;13.5;0.475;9.225;4.26;18.0;0.26;0.0;0.0;13.96;32.0;43.0;;0.0;1.0;0.0;0.96;0.97;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1171;1171;5.32;0.0299;0.0522;Inverno;1;12;15;6;RB867515;Descanso;17/05/2017;E;5.2;9.5;13.5;0.475;9.225;4.26;18.0;0.26;0.0;0.0;13.96;32.0;43.0;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1172;1172;29.85;0.0309;0.0223;Inverno;1;12;15;6;RB867515;Descanso;01/06/2017;E;5.45;10.5;7.5;0.725;12.775;5.08;16.0;0.185;0.0;0.0;18.58;34.5;53.0;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1173;1173;3.59;0.0262;0.5;Inverno;1;12;15;6;RB867515;Descanso;23/06/2017;E;;;;;;;;;;;;;;;0.0;1.0;0.0;0.0;0.96;0.95;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1174;1174;16.87;0.0657;0.0068;Inverno;1;12;15;6;RB867515;Descanso;29/05/2017;E;5.85;6.5;5.5;0.14;10.32;3.55;9.5;0.215;0.0;0.0;14.01;23.5;58.5;6.57;0.0;1.0;0.0;0.96;0.97;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1175;1175;20.49;0.0354;0.0254;Inverno;1;12;15;6;RB867515;Descanso;29/05/2017;E;4.75;12.0;10.5;0.52;8.15;4.1;20.5;0.39;0.0;0.0;12.77;33.5;37.5;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1176;1176;24.7;0.008;0.0009;Inverno;1;12;15;6;RB867515;Descanso;01/06/2017;E;4.75;12.0;10.5;0.52;8.15;4.1;20.5;0.39;0.0;0.0;12.77;33.5;37.5;;0.0;1.0;0.0;0.96;0.97;0.96;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1177;1177;9.68;0.0167;0.0029;Inverno;1;12;15;6;RB867515;Descanso;12/05/2017;E;4.7;10.0;11.0;0.425;8.92;3.49;21.5;0.41;0.0;0.0;12.835;34.5;36.5;;0.0;1.0;0.0;0.96;0.97;0.96;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1178;1178;11.1;0.0361;0.0072;Inverno;1;12;15;6;RB867515;Descanso;29/05/2017;E;4.7;10.0;11.0;0.425;8.92;3.49;21.5;0.41;0.0;0.0;12.835;34.5;36.5;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1179;1179;47.13;0.0097;0.0048;Inverno;1;12;15;6;RB867515;Descanso;29/05/2017;E;5.25;10.0;20.5;0.52;11.01;5.36;16.5;0.19;0.0;0.0;16.89;33.5;49.5;;0.0;1.0;0.0;0.96;0.97;0.98;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1180;1180;0.09;0.0213;0.0;Inverno;1;12;15;6;RB867515;Descanso;16/05/2017;E;5.25;10.0;20.5;0.52;11.01;5.36;16.5;0.19;0.0;0.0;16.89;33.5;49.5;;0.0;1.0;0.0;0.96;0.97;0.99;1.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1181;1181;3.37;0.0361;0.0036;Inverno;1;12;15;6;RB966928;Descanso;17/05/2017;mB;4.45;15.0;9.5;0.42;6.53;1.79;16.5;3.555;0.0;0.0;8.74;25.5;34.0;7.05;0.0;0.0;0.0;1.01;1.08;1.06;0.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1182;1182;9.61;0.1063;0.0123;Inverno;1;12;15;6;RB966928;Descanso;17/05/2017;mB;5.45;23.0;109.0;2.47;34.3;19.135;25.0;0.32;0.0;0.0;55.905;81.0;68.5;7.05;0.0;0.0;0.0;1.01;1.08;1.06;0.0;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1183;1183;8.0;0.0174;0.1585;Inverno;1;12;15;6;RB966928;Descanso;17/05/2017;mE;4.45;15.0;9.5;0.42;6.53;1.79;16.5;3.555;0.0;0.0;8.74;25.5;34.0;7.01;0.0;0.0;0.0;0.98;1.08;1.07;0.95;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1184;1184;1.43;0.14;0.2306;Inverno;1;12;15;6;RB966928;Descanso;17/05/2017;mC;4.4;40.0;3.5;0.365;12.22;7.39;44.5;5.34;0.0;0.0;19.975;64.5;31.0;6.58;0.0;0.0;0.0;0.98;1.08;1.06;0.95;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1185;1185;3.09;0.0191;0.1155;Inverno;1;12;15;6;RB966928;Descanso;17/05/2017;mC;5.45;23.0;109.0;2.47;34.3;19.135;25.0;0.32;0.0;0.0;55.905;81.0;68.5;;0.0;0.0;0.0;0.98;1.08;1.02;0.95;1.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1186;1186;29.6;0.0034;0.0;Inverno;1;12;15;6;RB867515;Descanso;12/05/2017;D;4.7;9.0;15.0;0.905;7.57;2.7;19.0;1.09;0.0;0.0;11.175;30.0;36.0;6.87;1.0;0.0;0.0;1.0;1.06;0.99;1.0;1.01;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1187;1187;8.85;0.0105;0.0108;Inverno;1;12;15;6;RB855156;Descanso;11/05/2017;G;5.55;9.5;4.0;0.35;9.76;4.865;13.0;0.05;0.0;0.0;14.975;28.0;52.5;6.31;1.0;0.0;0.0;1.0;1.04;1.01;1.0;0.99;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1188;1188;3.92;0.0121;0.0015;Inverno;1;12;15;6;RB855156;Descanso;11/05/2017;G;5.55;9.5;4.0;0.35;9.76;4.865;13.0;0.05;0.0;0.0;14.975;28.0;52.5;5.6;1.0;0.0;0.0;1.0;1.04;1.01;1.0;0.99;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1189;1189;9.49;0.0192;0.0076;Inverno;1;12;15;6;RB855156;Descanso;11/05/2017;G;5.55;9.5;4.0;0.35;9.76;4.865;13.0;0.05;0.0;0.0;14.975;28.0;52.5;6.23;1.0;0.0;0.0;1.0;1.04;1.01;1.0;0.99;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1190;1190;3.8;0.0032;0.0059;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;5.25;19.5;24.5;1.29;23.64;10.31;21.0;0.26;0.0;0.0;35.24;56.5;62.0;6.41;0.99;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1191;1191;2.34;0.0001;0.0022;Inverno;1;12;15;6;RB966928;Descanso;06/06/2017;mB;5.05;14.5;4.0;1.23;19.92;11.48;14.5;0.26;0.0;0.0;32.63;47.0;74.0;6.87;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1192;1192;10.46;0.0001;0.0013;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;4.9;14.5;4.0;1.215;21.16;12.5;24.5;0.305;0.0;0.0;34.875;59.5;58.0;6.82;1.0;0.0;0.0;0.95;0.99;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1193;1193;10.76;0.0005;0.0;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;4.9;14.5;4.0;1.215;21.16;12.5;24.5;0.305;0.0;0.0;34.875;59.5;58.0;6.73;0.99;0.0;0.0;0.95;0.99;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1194;1194;2.29;0.0016;0.0;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;5.05;16.75;6.5;1.16;21.06;12.74;25.5;0.4;0.0;0.0;34.96;60.5;56.75;;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1195;1195;0.34;0.0006;0.0;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1196;1196;2.01;0.001;0.0;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1197;1197;4.02;0.0005;0.0;Inverno;1;12;15;6;RB966928;Descanso;05/06/2017;mB;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1198;1198;4.73;0.0018;0.0056;Inverno;1;12;15;6;RB966928;Descanso;08/06/2017;mA;4.1;13.5;3.5;1.11;9.45;5.125;37.5;8.395;0.0;0.0;15.685;53.0;29.0;6.64;0.92;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1199;1199;8.0;0.0025;0.0089;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mB;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.99;1.0;0.99;1.04;0.94;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1200;1200;28.03;0.0002;0.0;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mB;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.99;0.99;0.99;1.04;0.94;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1201;1201;23.47;0.0001;0.0109;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mB;5.5;21.5;7.0;1.545;26.805;18.37;23.0;0.15;0.0;0.0;46.72;70.0;66.0;;0.0;0.0;0.0;0.99;0.99;0.99;1.04;0.94;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1202;1202;9.7;0.0006;0.0;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mB;5.5;21.5;7.0;1.545;26.805;18.37;23.0;0.15;0.0;0.0;46.72;70.0;66.0;;0.0;0.0;0.0;0.99;0.99;0.99;1.04;0.94;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1203;1203;2.3;0.0;0.0;Inverno;1;12;15;6;RB966928;Descanso;08/06/2017;mA;5.2;19.0;9.0;1.105;20.95;12.98;26.5;0.49;0.0;0.0;35.035;61.5;55.5;;0.0;0.0;0.0;0.95;1.0;0.99;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1204;1204;20.63;0.0;0.0061;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mA;4.15;19.5;5.0;1.475;18.755;12.945;35.5;6.025;0.0;0.0;33.175;69.0;47.5;6.48;1.0;0.0;0.0;0.95;0.99;1.0;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
1205;1205;13.5;0.0001;0.0198;Inverno;1;12;15;6;RB966928;Descanso;07/06/2017;mA;3.9;20.5;6.0;0.93;9.68;7.205;38.5;9.2;0.0;0.0;17.815;56.0;31.5;6.8;0.92;0.0;0.0;0.95;0.99;1.0;1.0;0.0;0.0;0.0;23.33;28.11;18.55;81.19;96.83;65.55;0.99;16.75;292.7;116.0;-1;-1;-1
